ADVANCED,GP,GS,MPG,USG%,OFF RTG,DEF RTG,TS%,EFG%,FT RATE,3FG TEND,OFF REB%,DEF REB%,REB%,AST%,STL%,BLK%,TO%
"Hughes, Mark WRIGHT",35,35,31.5,16.2,109,95.9,0.568,0.524,26.5,68.3,0.9,10.6,5.3,18.30%,2.20%,1.00%,16.00%
"Faulkner, Mason NKY",32,0,17.1,18.2,104.8,95.9,0.571,0.525,24.1,63.8,1.5,10.3,5.7,22.40%,2.50%,0.00%,22.00%
"Allen, Terrell UCF",32,22,30,13.2,93.4,95.9,0.485,0.436,37.2,19.2,2.6,8.9,5.4,19.40%,2.80%,0.00%,23.30%
"Hachimura, Rui GONZ",37,2,20.7,24.9,122.3,95.9,0.633,0.577,47.1,9.3,7.4,18,11.8,5.50%,1.40%,2.70%,11.50%
"Gentry, Cole WRIGHT",25,20,30.8,15.7,108,95.9,0.556,0.519,23.1,51.1,1.5,9.2,4.9,16.30%,2.60%,0.00%,14.90%
"Shorts II, TJ UCD",33,33,31.6,24.8,115.4,95.9,0.609,0.537,68.6,9.4,1.5,12.8,6.8,30.50%,3.60%,0.90%,16.80%
"Lewis, Jaren ACU",32,32,31.2,20.7,112.7,95.9,0.618,0.569,39.5,12.4,9.3,19.6,13.3,11.50%,2.80%,3.50%,18.00%
"Thomas, Zach BUCK",35,35,31.8,30.4,113.9,95.9,0.615,0.533,69.5,37,4.8,26.3,15,13.40%,1.80%,2.10%,15.00%
"Long, Jermaine ETNST",34,29,20.5,13.4,89.6,95.9,0.471,0.415,28.2,65.8,1.4,10.3,5.7,19.90%,2.80%,0.70%,29.50%
"Townes, Marques LOYOLA",38,38,28.1,22.6,106.9,96,0.597,0.561,31.8,24.1,3,13.9,8.4,17.10%,2.10%,0.70%,17.80%
"Childs, Yoeli BYU",35,34,34,27.6,110.8,96,0.583,0.557,40,10.5,7.7,23.5,14.6,14.60%,1.50%,6.20%,12.40%
"Richardson, Ben LOYOLA",28,28,31,12.9,112.8,96,0.615,0.596,27,67.4,0.5,10.9,5.8,21.00%,2.40%,1.30%,21.80%
"Foreman, Darnell PENN",33,33,29.9,19.4,109.8,96,0.554,0.494,48.5,33.6,1.7,14.9,7.8,21.90%,2.10%,0.70%,14.50%
"Currington, James SELOU",27,23,20.4,20.4,106.3,96,0.529,0.524,38,3,14.3,15,13.6,4.60%,3.60%,3.00%,12.60%
"Wooten, Kenny ORE",36,10,19.8,14.3,121.5,96,0.68,0.681,45.4,0.7,8.2,19.5,12.8,2.90%,1.80%,15.30%,15.90%
"Goodwin, Jordan STL",26,26,33.3,23.5,99.9,96.1,0.453,0.405,32.4,27.9,9.1,17.8,12.2,27.80%,3.70%,2.20%,14.50%
"Matthews, Charles MICH",41,41,30.1,24.9,105,96.1,0.55,0.536,37.7,25.8,5.2,17.1,10.5,16.10%,1.50%,2.20%,14.80%
"Alonso, Francis UNCGRN",35,35,29.3,27.6,111.8,96.1,0.584,0.542,23.3,65.2,1.8,8.1,4.5,21.10%,2.10%,0.30%,15.70%
"Jackson, Quan GEOSOU",33,9,20.9,18.9,100.9,96.1,0.498,0.477,48.2,36.8,4.5,11.7,7.4,7.90%,4.00%,1.50%,12.40%
"Blake, Brayon IDAHO",31,31,29,29.3,112.4,96.1,0.584,0.564,26.2,28.7,9.1,29.5,18.2,9.80%,1.50%,2.00%,11.70%
"Walters, Brandon MIDTN",32,24,23,20.5,127.7,96.2,0.675,0.654,40.8,2.3,13.5,14.1,12.7,5.30%,1.70%,5.10%,13.20%
"Bosha, Zjori LAMAR",33,33,31.4,15.1,107.9,96.2,0.528,0.506,40.4,49.4,5.7,12.9,8.3,6.70%,3.10%,1.30%,11.90%
"Buchanan, Leroy MURRST",32,30,27.4,17.3,109.9,96.2,0.573,0.55,23.4,28.1,4.7,11.5,7.7,7.30%,3.40%,1.50%,14.20%
"Spellman, Omari NOVA",40,39,28.1,18.2,121.2,96.2,0.592,0.573,20.8,44.6,9.9,23,15.4,4.30%,1.30%,5.50%,9.80%
"Teague, Tahjai BALLST",32,23,25.5,23.3,111.7,96.2,0.575,0.543,44.1,16.4,8.1,23.6,15,10.00%,2.70%,3.50%,12.30%
"Beard Jr., Brian FIU",31,31,35.9,27.4,98.3,96.2,0.503,0.45,51.8,35.5,0.6,11.7,5.4,33.80%,4.70%,0.00%,16.50%
"Lamar, Arkel UMBC",33,30,27.3,20.7,102.5,96.3,0.522,0.51,27.1,53.1,4.7,20.3,11.3,8.00%,2.50%,2.30%,10.70%
"Sanders, Jalen NCOLO",38,36,28.6,14.6,122.3,96.3,0.644,0.605,40.9,18.1,5.6,16.6,10.3,7.10%,1.60%,4.40%,14.40%
"Haas, Isaac PUR",35,35,23.4,28.3,123.8,96.4,0.67,0.617,63.3,0,9.6,18.9,13.4,6.80%,0.40%,5.80%,13.10%
"Lewis, Chris HARV",32,28,26.2,24.3,114.4,96.4,0.625,0.601,33.6,0,8.8,16.7,11.8,12.30%,1.20%,7.20%,14.60%
"Brissett, Oshae SYR",37,37,38.1,23.4,103.9,96.4,0.498,0.414,48.3,36.2,6.9,19.4,12,5.50%,1.90%,2.70%,11.10%
"Jackson, Aundre LOYOLA",38,14,18.9,30,110.4,96.4,0.635,0.61,26.1,18.6,7,14.1,10.2,11.90%,1.50%,1.60%,15.20%
"Rivas, Pablo NCCU",33,2,26.6,20.7,116.3,96.4,0.587,0.564,18.8,39.9,8.1,21.2,13.5,7.40%,1.70%,4.50%,10.40%
"Giga, Norbertas JSU",36,35,25.3,21.1,98,96.5,0.495,0.45,29.5,23.4,9.1,19.2,13.1,11.60%,1.00%,3.50%,17.40%
"Hayes, Kevarrius FLA",33,25,23.2,11.3,111.2,96.5,0.569,0.569,62.4,0,10.9,13.2,10.9,3.20%,2.50%,9.30%,19.20%
"Alexander II, Courtney TNTECH",33,32,26.5,16.9,90.8,96.5,0.493,0.462,74.9,0.6,9.1,24.3,15.2,11.70%,1.90%,3.40%,25.10%
"Ado, Abdul MSST",36,36,26.5,16.1,105,96.5,0.608,0.615,62.1,0,12.9,14.9,12.8,2.50%,1.70%,7.80%,23.50%
"Krslovic, Fabijan MONT",34,34,24.9,14.8,113.8,96.6,0.614,0.564,57.7,3.7,7,16.9,10.9,9.80%,2.10%,2.50%,19.70%
"Lyles, Jairus UMBC",33,32,34.9,30.6,106.1,96.6,0.565,0.516,33.8,39.1,2.2,16.2,8.3,22.70%,3.40%,0.60%,14.90%
"Reese, Isaiah CANIS",33,33,33.4,25.2,113.5,96.6,0.594,0.559,19.4,53.5,1.9,18.7,9.4,28.00%,3.80%,0.50%,15.60%
"Nzeakor, Josh LAMAR",33,33,27.9,22.6,107.8,96.6,0.548,0.513,55.6,0.3,11.4,18.6,13.6,4.90%,1.70%,2.20%,13.60%
"Towns, Seth HARV",30,24,27.9,31.6,104.8,96.7,0.551,0.501,30.7,37.2,4.7,19.9,11.4,16.40%,1.80%,2.90%,12.80%
"Burke, Dachon RMU",32,32,32.6,28.5,103.5,96.7,0.534,0.507,34.1,28.4,6,13.9,8.9,19.20%,3.70%,1.70%,14.00%
"Evans, Keenan TEXTCH",36,35,29.5,28.1,120.8,96.7,0.611,0.529,58.5,36.4,1.4,10.6,5.5,23.50%,2.30%,1.20%,11.90%
"Windler, Dylan BELM",33,33,35.4,22.6,123.5,96.7,0.676,0.653,35.9,44.4,6.3,24,14.6,15.20%,1.70%,2.80%,15.60%
"Hulsey, Payton FAU",28,17,25.9,19.1,83,96.7,0.43,0.368,42.7,15.2,4.1,14.8,8.5,24.20%,3.30%,0.10%,25.70%
"McConnell, Matty RMU",32,32,31.9,18.9,103.3,96.7,0.504,0.443,34.4,61.5,1.5,14.2,6.9,17.60%,3.60%,1.70%,13.30%
"Potts, Giddy MIDTN",33,33,31.8,21,112.1,96.8,0.579,0.538,23.3,61.2,1.7,14.8,7.5,11.00%,2.60%,0.90%,12.50%
"Brown Jr., Bruce MIA",19,19,33.7,21.1,101.4,96.8,0.494,0.457,37.2,31.9,4.6,20,11.4,21.30%,2.30%,2.50%,16.40%
"Delaney, Cameron SHSU",35,4,15.4,17.5,94.7,96.9,0.46,0.405,26.5,62.6,3.4,19.5,10.3,10.70%,2.20%,1.40%,14.10%
"Saddler, Tevon NICHST",30,30,29.3,26.8,105.3,96.9,0.567,0.5,49.9,20.7,5.7,18.9,11.3,17.60%,2.90%,0.80%,18.50%
"Winchester, Everett WRIGHT",33,0,21.2,21.6,100.2,96.9,0.536,0.467,60,3.1,7.2,13.3,9.5,10.80%,1.10%,1.50%,18.20%
"Joseph, Max VALPO",32,21,26.3,15.4,105.8,96.9,0.56,0.535,46.2,27.2,4.5,14,8.6,15.40%,3.30%,0.30%,18.40%
"Fox, Andre HIGHPT",29,27,28.6,26.9,113,96.9,0.607,0.562,42.1,40.8,2.1,18.2,9.2,10.40%,2.60%,1.20%,13.60%
"Ringo, Darrian MIA-OH",34,29,30.8,19.7,106.9,96.9,0.559,0.514,39.2,37.2,2.8,10.4,6.1,42.60%,5.10%,0.40%,27.30%
"Chargois, Ethan SMU",31,24,21.3,23.5,107.6,96.9,0.558,0.544,35.3,48.2,8.2,16.3,11.3,10.80%,2.40%,4.20%,14.00%
"Davis, Elijah WAGNER",33,5,20.1,21.1,94.5,96.9,0.498,0.43,36.3,33.8,6.9,17.2,10.7,7.30%,2.00%,2.00%,19.10%
"Peters, Roddy NICHST",32,10,26.8,35.1,108,96.9,0.585,0.527,47.2,8.5,3.6,20.1,10.9,33.60%,2.70%,0.70%,18.40%
"Cabbil, Lovell LIB",33,32,32.4,22.1,103.6,97,0.529,0.464,33.3,48,1.8,16,8.5,23.70%,2.60%,1.90%,16.40%
"Grantham, Donte CLEM",19,19,31.8,20.5,124.1,97,0.659,0.632,27.5,34.1,6.1,18.4,11.6,15.90%,1.50%,3.10%,13.60%
"Tunstall, Dennis TOWSON",32,0,15.1,7.8,132.6,97,0.715,0.732,19.6,0,11.9,19,14,2.80%,2.20%,8.60%,19.80%
"Benlevi, Malik GSU",35,35,35,13.2,123.3,97,0.587,0.571,16.5,63.9,5,15.7,9.7,8.50%,2.50%,3.40%,7.80%
"Nze, Bryce UWM",33,28,29.5,19.4,106.2,97,0.587,0.592,31,11.4,11.6,22.4,15.9,9.30%,1.70%,5.60%,19.50%
"Johnson, Alize MOST",33,33,31.2,26.9,110.7,97,0.534,0.481,36.3,36.5,11.4,30.3,19.4,19.20%,0.90%,1.50%,13.80%
"Hopkins, Jaron FRESNST",25,25,28.6,23.3,102,97,0.539,0.522,34.1,8.3,3.8,20.8,11.6,20.60%,2.90%,1.40%,18.30%
"Ferguson, Josh WINTHR",31,26,26.2,18,117.3,97,0.657,0.619,42.6,8.9,10,21.3,14.7,6.40%,1.40%,4.50%,18.90%
"Bagley III, Marvin DUKE",33,32,33.9,26,126.3,97,0.652,0.64,47.5,13.2,13.8,21.3,16.4,8.70%,1.40%,2.60%,12.40%
"Sibley, Devin FURMAN",32,25,26.6,29.8,95.5,97,0.54,0.529,28.4,40.8,1.9,19.2,9.8,14.60%,1.70%,1.30%,17.20%
"Taylor, Doug OHIO",31,31,24.1,15.3,106.1,97,0.573,0.569,28.3,1.8,10.9,21.6,15.1,5.30%,1.30%,8.90%,18.70%
"Lacey, Tom NAVY",31,30,26.1,18.3,109.1,97,0.574,0.511,74.9,3.4,9.2,22.7,14.4,12.80%,1.80%,1.80%,18.80%
"McCloud, Jalan ETNST",33,27,26.3,24.2,106.9,97,0.575,0.537,32.3,26.9,2.1,9.9,5.8,25.50%,2.50%,1.00%,18.90%
"Hervey, Kevin UTA",33,26,32.2,31.1,107.8,97,0.557,0.517,25.7,41.7,8,19.9,13,15.20%,2.10%,2.20%,12.90%
"Taylor, Quinn STPTR",32,32,26.5,17.2,104.3,97,0.591,0.522,58.6,22.8,7.7,18.7,12,13.20%,2.40%,1.50%,24.20%
"Golder, Markus VALPO",32,5,22.6,21,110,97.1,0.611,0.568,29.4,34.8,4.5,17.4,10.2,12.30%,2.10%,2.50%,16.70%
"Williams, Mike RUTG",25,6,23.3,20.9,101.1,97.1,0.487,0.433,31,39.6,7.6,11.5,8.7,7.90%,2.20%,2.80%,12.40%
"Moorehead, Bobby MONT",34,34,31.9,12.5,105.3,97.1,0.528,0.5,22.8,67.4,2.8,16.2,8.6,6.20%,2.20%,1.80%,14.20%
"Sanders, Corey RUTG",34,32,33.1,28.6,95,97.1,0.458,0.423,23.5,19.2,1.7,13,6.5,22.30%,2.40%,0.90%,11.90%
"Gonzales, Elijah STPTR",29,20,23.1,18.6,93.8,97.1,0.511,0.5,19.9,42.9,1.3,10.4,5.3,27.90%,4.30%,0.20%,23.90%
"Galbreath Jr., Christopher SHSU",36,36,27.9,29.3,100.8,97.1,0.517,0.49,24.8,11,10.2,22.3,14.7,11.10%,1.30%,2.70%,13.30%
"Chartouny, Joseph FORDM",29,28,35.9,22.3,96.4,97.1,0.489,0.436,39.7,45.9,2.5,16.5,8.7,29.00%,5.60%,1.00%,16.10%
"Kell, Trey SDSU",28,27,28.5,21.1,107.3,97.7,0.494,0.435,38,35.3,2.5,13.9,7.7,25.50%,2.20%,0.90%,12.90%
"Norvell Jr., Zach GONZ",37,29,27,22.5,119.1,97.7,0.6,0.565,25.5,58.9,4.7,11.3,7.4,14.40%,2.40%,0.30%,12.90%
"Ogbeide, Derek UGA",33,28,21.9,16.7,108.6,97.7,0.584,0.591,32.2,0.6,9.7,21,14.2,7.00%,0.90%,4.40%,16.30%
"Wray, Chris MTSTMR",24,23,32,17.5,116.6,97.7,0.575,0.622,51.2,0.6,11.7,19.6,14.5,24.40%,3.90%,7.20%,18.60%
"Bassey, Justin HARV",31,27,32.9,14.5,102.2,97.7,0.631,0.57,46.3,53,4.4,17.4,10.1,15.10%,2.40%,0.40%,29.60%
"Morgan, Tanner NCOLO",38,38,24.1,14.6,99,97.7,0.522,0.495,33.8,10.8,6.9,19.7,12.3,4.10%,1.00%,2.50%,18.50%
"King, Tevin SDAKST",35,34,27,17.3,116.8,97.7,0.596,0.561,37,24.8,6,16.1,10.5,18.90%,3.50%,0.90%,18.30%
"King II, Leland UCSB",32,32,31.8,24.5,116.4,97.7,0.561,0.53,24.2,31.9,7.5,28.8,17,12.00%,1.40%,0.50%,8.30%
"Cooper, Kenny LIPSCM",31,31,27.3,22.3,92,97.7,0.494,0.443,44.3,22.3,2.1,8,4.7,25.60%,4.00%,1.10%,23.00%
"Peatling, Mason EWU",31,26,20.8,19.6,114.9,97.8,0.563,0.539,39.2,11.6,12.2,20.3,15.3,6.00%,2.60%,6.20%,11.30%
"Stevenson, Niem TEXTCH",37,19,20.5,20.8,105.2,97.8,0.506,0.464,35.2,35.2,4.3,12.7,7.8,16.30%,1.40%,1.10%,12.50%
"Diakite, Soufiyane BETHCO",32,30,27.9,16.7,112.1,97.8,0.608,0.59,40.2,10.3,11.7,23.1,16.2,7.30%,1.60%,3.00%,18.60%
"Edwards, Carsen PUR",37,37,29.5,30.4,117.8,97.8,0.602,0.555,31.8,47.8,1.6,12.9,7.1,19.60%,2.30%,0.80%,10.10%
"Bridges, Mikal NOVA",40,40,32.1,23.1,130.6,97.8,0.661,0.623,28.2,50.3,5.2,13.8,8.9,10.60%,2.70%,3.50%,9.20%
"Rowe, Jackson CSF",31,31,30,19,117.1,97.8,0.673,0.632,44,24.8,5.7,19.7,12.1,11.30%,1.80%,3.50%,18.60%
"Ajayi, Josh SOALA",31,29,29.6,23.1,102.3,97.8,0.563,0.507,44.8,16.2,6.8,17.4,11.3,7.40%,1.00%,1.50%,16.50%
"Pfister, William FAU",31,31,25.6,7.9,100.5,97.8,0.526,0.5,25.6,0,9.8,19.2,13.2,6.70%,1.60%,1.50%,29.40%
"Dixon, Tyrik MIDTN",32,25,22.5,13.9,103.2,97.8,0.494,0.45,24.5,46,2.2,14.2,7.5,22.90%,2.20%,0.30%,21.40%
"Azubuike, Udoka KAN",36,34,23.6,22.8,123.8,97.9,0.725,0.77,39.8,0,12.4,20.8,15.6,5.70%,1.40%,7.50%,16.40%
"Gray, Rob HOU",34,34,31.9,30.3,116.3,97.9,0.57,0.509,40.4,34.8,2.5,10.4,5.9,28.50%,2.10%,0.40%,12.10%
"Leonard, Evan UCI",35,33,28,23.9,112.8,98,0.583,0.54,30.8,46.9,1.8,10.4,5.8,14.80%,2.90%,0.40%,12.80%
"Gabriel, Wenyen UK",37,7,23.1,15.2,111.1,98,0.566,0.548,28.4,53.8,9.1,16.2,12,4.30%,2.00%,5.40%,15.60%
"Occeus, Shawn NEASTN",33,28,28.9,19.8,107.8,98,0.597,0.552,34.5,55.4,1.7,8.9,5.1,11.90%,4.00%,1.90%,16.30%
"Wade, Dean K-STATE",33,32,32.8,23,125.1,98,0.639,0.606,35.8,25.3,5,17.9,10.8,18.30%,2.90%,3.10%,10.10%
"Jackson, Kimani NICHST",32,26,21.1,17.4,117.2,98.1,0.674,0.649,59.6,2.5,12.7,16.9,13.6,3.10%,1.80%,3.90%,20.70%
"King, Immanuel TEXST",33,33,22.9,20.4,110.8,98.1,0.58,0.578,45.5,0,11.2,19.9,14.2,9.10%,1.10%,4.20%,13.90%
"McLane, Logan MIA-OH",34,27,23.2,21.9,100.3,98.1,0.554,0.552,29.6,18.4,7.6,19.1,12.4,6.20%,2.40%,3.70%,16.50%
"Dupree, Jalen MURRST",30,17,17.4,16.1,121.1,98.1,0.613,0.56,88,0,14.3,15.2,13.6,1.30%,0.80%,5.10%,15.30%
"Murray, Chance UCR",31,31,34.1,24.8,89.8,98.1,0.447,0.395,35.2,36.7,2.5,14.7,7.9,25.00%,3.00%,0.80%,15.20%
"Bryant, Elijah BYU",35,34,34.7,25,116.8,98.1,0.656,0.598,42.3,50.1,1.7,20.5,10.6,13.80%,2.20%,1.80%,14.20%
"Kotsar, Maik SCAR",33,33,26.5,19.2,91.7,98.1,0.462,0.438,30.3,10.8,7.1,13.5,9.3,12.00%,2.10%,2.40%,16.90%
"Williams, Jamal SHSU",36,16,25,17.7,111.6,98.2,0.566,0.535,40,10.4,9.3,15.4,11.2,14.20%,2.50%,0.60%,15.90%
"Urquhart, Drew UVM",35,23,24.1,21,131.1,98.2,0.676,0.636,47.2,11.1,7.6,19.9,13.1,15.00%,0.60%,5.10%,11.80%
"Bruce, Thomas BINGHM",29,28,31.1,18.4,110.3,98.2,0.6,0.597,49.3,0.5,7.1,25.9,15.1,8.40%,1.10%,7.40%,15.90%
"Whitley, Steven NORFST",33,31,28.7,24.1,102.4,98.2,0.531,0.494,40.2,27.6,5,16.8,9.9,32.90%,3.10%,0.50%,21.00%
"Liggeons, Devin WAGNER",33,22,21.7,15.7,107.8,98.2,0.551,0.506,34.7,41.3,7.7,16.1,10.6,7.70%,1.50%,2.80%,16.80%
"Ernsthausen, Parker WRIGHT",35,35,22.7,13.7,102.6,98.2,0.526,0.47,40.7,22.7,4.7,8.3,6.1,13.20%,1.30%,1.60%,18.80%
"Hall, Jaylon WRIGHT",33,0,23.2,23.8,92.8,98.2,0.493,0.448,38.8,39.6,2.5,10.2,5.9,12.60%,1.40%,0.30%,16.00%
"Landale, Jock STMARY",36,36,33.3,30.2,128.5,98.2,0.677,0.644,44.5,2.1,12.6,26.8,18.8,13.50%,0.70%,3.20%,13.00%
"Ayton, Deandre ARIZ",35,35,33.5,26.5,129.1,98.2,0.658,0.625,42.4,7.8,13.5,28.2,19.9,10.20%,1.00%,6.10%,11.40%
"Reed, Marcquise CLEM",35,35,34.9,24.5,110.1,98.2,0.566,0.508,33.3,44.4,2.6,12.6,7.3,19.50%,2.90%,0.00%,14.10%
"Morris, Shaquille WICHST",33,29,23.7,26.4,120,98.2,0.618,0.582,39.3,14.5,8.2,18.3,12.1,11.40%,1.30%,7.60%,11.40%
"Bar, Koch BRAD",30,22,17.7,17.1,93,98.2,0.513,0.439,60.7,0,8.6,14.5,10.7,5.00%,1.00%,6.00%,22.30%
"Canty, Jalen UCSB",26,25,27.5,21.7,124.1,98.2,0.616,0.586,49.5,0,14.4,17.4,14.8,7.00%,1.20%,7.20%,11.00%
"Veal, Marlain SELOU",34,34,33.7,22,106.7,98.2,0.567,0.503,50.3,31.8,3.1,14.7,8.3,35.10%,3.40%,0.40%,23.20%
"Braxton, Zach WEBER",30,30,28,22,117.9,98.2,0.598,0.554,64.2,0.4,8.2,23.4,15.7,9.20%,0.70%,3.70%,11.20%
"Lual-Acuil Jr., Jo BAYLOR",33,33,31,23.5,108.1,98.2,0.557,0.522,31.9,5.8,11.2,20.4,14.7,5.10%,1.00%,6.90%,14.10%
"Huell, Dewan MIA",32,32,25.8,21.5,115.5,98.2,0.608,0.576,40.4,1.2,9.3,20.9,14,3.40%,1.20%,4.10%,12.80%
"Brown, Andrew FURMAN",32,31,24.6,15.6,125.6,98.2,0.649,0.63,19.4,71.9,4.1,10.9,7,14.20%,2.70%,0.60%,13.10%
"Francis, Brandone TEXTCH",37,1,15.3,18.1,103.8,98.2,0.534,0.536,15.2,52.1,3.6,11.2,6.8,10.20%,1.60%,0.40%,12.90%
"Purchase, Jack HAW",30,7,25.3,17.6,101.5,98.3,0.506,0.488,16.9,75.4,4,21.2,11.6,16.90%,1.20%,2.50%,13.60%
"Pearson, Nijal TEXST",33,33,32.6,28.2,100.8,98.3,0.503,0.46,32.3,40.3,7.4,15,10.2,17.60%,2.50%,1.50%,13.80%
"Simmons, Antravious FGCU",33,20,17.4,18.5,120.4,98.3,0.604,0.577,38,0,12.8,18.5,14.6,10.40%,1.50%,0.80%,14.40%
"French, Hasahn STL",32,32,30.2,19.2,98.7,98.3,0.515,0.535,45.6,0.4,11.2,16.8,12.8,11.90%,1.60%,7.30%,17.90%
"Johnson, Gibson HAW",30,29,23.3,22.6,112.5,98.3,0.598,0.555,55.5,9.6,8.4,16.6,11.5,13.20%,1.60%,3.20%,14.50%
"Foulland, Nana BUCK",35,35,28.6,25.1,113.9,98.3,0.596,0.587,56.1,0.6,9,18.2,12.9,9.80%,1.00%,5.90%,12.40%
"Sengfelder, Christian BSU",32,32,28.5,19.8,116.6,98.3,0.593,0.57,20.9,50.7,9,18.2,12.7,4.20%,1.20%,1.10%,11.60%
"Clarke, Chris VT",33,0,24.6,18.4,109,98.3,0.634,0.614,46.6,18.8,5.4,24.4,14.5,21.00%,2.20%,0.60%,26.10%
"Johnson, Zach FGCU",35,35,32.4,23.8,111.7,98.3,0.584,0.548,26.3,40.6,1.6,9.3,5.2,16.20%,3.40%,0.50%,14.10%
"Saintel, Junior STNBRK",32,32,21.4,19.7,96,98.4,0.502,0.464,34.7,12.8,8,17,11.3,5.80%,2.50%,4.10%,16.30%
"Kilgore, Joseph TXAMCC",29,29,35.1,30.3,101,98.4,0.512,0.447,38.4,23.9,3.3,15.5,8.6,22.90%,3.00%,2.30%,14.00%
"Booker, Frank SCAR",33,18,27,20.5,121.4,98.4,0.619,0.579,36.4,71.5,2.5,12.8,6.8,10.20%,2.40%,1.10%,9.60%
"Brown, Tookie GEOSOU",32,32,32.3,25.3,126.1,98.4,0.659,0.601,66.2,29.3,2,11.5,6.1,28.60%,3.10%,1.10%,14.90%
"Lammers, Ben GT",32,32,36,18.8,105.6,98.4,0.508,0.465,29.1,3.1,7.9,18.8,12.5,10.30%,2.10%,7.30%,11.30%
"Jeffries, DaQuan TULSA",25,9,22,20.7,118.6,98.4,0.647,0.614,28.9,36.7,9.5,15.1,11.3,8.30%,1.60%,7.70%,15.80%
"Beck, Demario COCAR",32,11,23.8,20.6,108.8,98.5,0.592,0.58,33,29.6,11.9,21.7,15.5,6.50%,1.20%,3.70%,17.30%
"Menzies, Aaron SEA",34,33,26.9,18.7,125.7,98.5,0.633,0.609,51.6,0,14.8,21.5,16.7,4.40%,0.60%,9.30%,11.90%
"Fowler, Daniel FURMAN",33,33,28.7,18.9,122.5,98.5,0.605,0.566,25.7,47.9,5.6,10.1,7.3,18.80%,2.70%,0.80%,12.90%
"Thybulle, Matisse WASH",34,34,32.3,19.1,103.6,98.5,0.556,0.536,17.7,50.2,3.2,7.4,5,15.40%,5.30%,4.80%,18.20%
"Jones, Jordan CHSOU",30,18,15.6,15.7,114.7,98.5,0.719,0.735,69.9,0,10.4,15.7,12,2.50%,1.20%,10.80%,24.40%
"Oliva, Pierfrancesco STJOES",31,22,27.5,14.5,100.1,98.5,0.56,0.558,58.9,39.7,4.3,22.2,12.2,19.70%,1.70%,3.00%,25.50%
"Hicks, Alex TROY",33,31,26.4,21.1,116.9,98.6,0.626,0.591,37.7,17.7,9.8,25,16.3,8.80%,1.60%,4.50%,15.30%
"Morant, Temetrius MURRST",32,32,34,20.3,121.2,98.6,0.577,0.505,47.9,30.3,6.3,15.5,10.3,33.10%,1.60%,1.30%,18.40%
"Wright, Isaiah USD",34,33,34.5,22.8,107,98.6,0.582,0.532,45.7,41.4,1.2,15.7,8.1,33.60%,2.30%,0.40%,21.10%
"Davis III, John FURMAN",33,33,27.7,19.8,115.2,98.6,0.594,0.564,26.2,40.4,1.8,9.2,5.1,16.60%,2.90%,0.20%,13.00%
"Nakwaasah, Ben UVU",34,1,17.1,17.6,100.5,98.6,0.499,0.46,20.1,55.7,2.2,11,6.4,21.80%,2.30%,0.40%,20.20%
"Simmons, Blake EVNSVL",31,31,35.7,17.3,99.6,98.6,0.556,0.528,19.9,44.2,2.1,13.5,7.3,12.70%,1.60%,1.10%,17.40%
"Daum, Mike SDAKST",35,35,31.1,34.9,118.3,98.6,0.605,0.543,38.6,38.2,6.7,28.1,16.6,9.00%,0.90%,2.50%,9.40%
"Sanchious, Brion MURRST",32,15,17.3,9.6,102.9,98.7,0.574,0.614,35.7,0,7.4,11.2,8.7,2.70%,2.00%,2.30%,22.10%
"Kiernan, George NAVY",30,2,20,26.1,106.8,98.7,0.558,0.504,32,60.2,5.8,24.2,13.4,8.60%,1.00%,1.10%,13.20%
"Toolson, Jake UVU",33,33,27.9,19,119,98.7,0.61,0.555,35.8,33.1,3.4,14.9,8.9,19.40%,1.60%,0.90%,15.50%
"Bowden, Jordan TENN",35,35,27.9,17.3,112.1,98.7,0.547,0.496,39.8,51.8,3.8,10.8,6.7,12.80%,2.40%,1.30%,11.80%
"Chiozza, Chris FLA",34,32,32,19.4,114.5,98.7,0.529,0.478,29.9,34.7,1.8,13.6,6.9,36.10%,3.50%,0.40%,14.70%
"Davis, Jordan NCOLO",38,37,29.1,29.3,104.5,98.7,0.565,0.533,45.2,14.6,4,14.2,8.5,21.70%,1.80%,1.20%,17.70%
"Chaney, Armani TENNST",30,29,29.1,20.2,88.7,98.8,0.475,0.435,26.1,43.2,2.5,10.6,6,28.00%,3.00%,0.30%,25.30%
"Lake, De'Quon ASU",32,1,17.1,15.6,143,98.8,0.719,0.711,55.5,0,12.4,21.8,15.8,1.40%,0.90%,8.80%,8.10%
"Iruafemi, Fred VMI",30,3,15.6,10.8,90.1,98.8,0.516,0.508,36.1,0,9.9,16.2,11.8,5.00%,2.80%,10.20%,29.80%
"Davis, Raasean NCCU",35,35,29,22.7,118.2,98.8,0.671,0.671,31.4,0.3,11.6,19.4,14.2,3.30%,1.20%,3.90%,15.10%
"Madison, Ricky HIGHPT",28,5,16.2,17.5,113.1,98.8,0.571,0.528,49.1,0,12.8,19.1,14.5,3.80%,1.50%,1.60%,14.90%
"Stockard, Courtney SBU",31,16,31.3,22.9,106,98.8,0.575,0.517,45.8,18.7,4.7,18.2,10.6,14.50%,2.50%,1.60%,17.50%
"Emelogu II, Ben SMU",33,33,31.8,17.3,114.7,98.8,0.602,0.581,22.6,50.4,5.5,15.1,9.5,10.70%,2.60%,0.60%,14.90%
"Cokley, Chris UAB",32,29,27.2,27.8,125.6,98.8,0.627,0.582,33.8,0.5,14.4,21.9,16.9,12.30%,1.20%,1.80%,9.80%
